GEEX0000  ;'0000;          ;M00 : Début d'échange              (Obligatoire);   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0140  ;'0000;          ;M01 : Reprise des n° des séries déjà stockés    ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0140  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""01""                       ";O;                                              ;
GEEX0140  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0140  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""40""                       ";O;                                              ;
GEEX0140  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;Sans objet pour ce type de mouvement          ;O;                                              ;
GEEX0140  ;'0050;CODACT    ;Code activité logistique                        ;7;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0060;CODCLI    ;Code du client propriétaire du stock            ;10;14;14;0;A;DN;1;Si stock propriétaire                         ;N;                                              ;
GEEX0140  ;'0070;CODPRO    ;Code interne du produit                         ;24;17;17;0;A;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0080;VALPRO    ;Variante logistique (Gencod)                    ;41;2;2;0;N;DN;1;                                              ;O;0;
GEEX0140  ;'0090;CODPAL    ;Code de la palette stockée                      ;43;18;18;0;A;DN;1;                                              ;N;                                              ;
GEEX0140  ;'0100;CODSER    ;Numéro de série principal                       ;61;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0110;SNUSER    ;Sous-numéro de série                            ;91;3;3;0;N;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0120;NUMREC    ;Numéro de la commande à réceptionner            ;94;8;8;0;N;DN;1;                                              ;N;                                              ;
GEEX0140  ;'0130;SNUREC    ;Sous-numéro de la commande à réceptionner       ;102;3;3;0;N;DN;1;                                              ;N;                                              ;
GEEX0140  ;'0140;REFREC    ;Référence de la réception                       ;105;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0150;CODFOU    ;Code du fournisseur                             ;135;14;14;0;A;DN;1;                                              ;O;                                              ;
GEEX0140  ;'0160;DATREC    ;Date de réception pour consultation des encours ;149;8;8;0;N;DA;1;                                              ;N;                                              ;
GEEX0140  ;'0170;HEUREC    ;Heure de réception                              ;157;8;8;0;N;HE;1;                                              ;N;                                              ;
GEEX0140  ;'0180;DISEXC    ;Zone disponible pour de futures utilisations    ;165;92;92;0;A;DI;1;Disponible pour de futures utilisations       ;N;                                              ;
GEEX0400  ;'0000;          ;M04 : Duplication tables GL -> GEs : EMB        ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0400  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""04""                       ";O;                                              ;
GEEX0400  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0400  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""00""                       ";O;                                              ;
GEEX0400  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;Sans objet pour ce type de mouvement          ;O;                                              ;
GEEX0400  ;'0050;BIBSIT    ;Bibliothèque du Site                            ;7;10;10;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0060;CODLOC    ;Code du lieu                                    ;17;8;8;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0070;CODEMB    ;Code de l'emballage de manutention              ;25;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0400  ;'0080;LIBEMB    ;Libellé de l'emballage                          ;28;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0400  ;'0090;INDEMB    ;Indicateur si emballage est un support stockage ;58;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0100;TYPEMB    ;Indication si emballage simple ou composé       ;59;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0110;GSTEMB    ;Gestion de l'emballage dans les comptes         ;60;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0120;PROEMB    ;Code produit de l'emballage pour interfaçage    ;61;17;17;0;A;DN;1;                                              ;O;                                              ;
GEEX0400  ;'0130;LRGPAL    ;Largeur de la palette exprimée en cm            ;78;3;3;0;N;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0140;LNGPAL    ;Longueur de la palette exprimée en cm           ;81;3;3;0;N;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0150;HAUSCL    ;Hauteur du socle de la palette                  ;84;3;3;0;N;DN;1;                                              ;O;                                              ;
GEEX0400  ;'0160;COEUOT    ;Coefficient de calcul des UOT                   ;87;4;4;2;N;DN;1;                                              ;O;1;
GEEX0400  ;'0170;PRXEMB    ;Prix unitaire indicatif de l'emballage          ;91;6;6;2;N;DN;1;                                              ;N;0;
GEEX0400  ;'0180;EMBTOU    ;Code ventilation des emballages sur une tournée ;97;1;1;0;A;DN;1;                                              ;N;0;
GEEX0400  ;'0190;EMBCPS    ;Composant d'un emballage composé de....         ;98;30;3;0;A;DN;10;                                              ;N;                                              ;
GEEX0400  ;'0200;QTECPS    ;Quantité du composant de l'emballage composé de ;128;30;3;0;N;DN;10;                                              ;N;                                              ;
GEEX0400  ;'0210;UNIEMB    ;Unité de calcul pour emballage composant        ;158;10;1;0;A;DN;10;                                              ;N;                                              ;
GEEX0400  ;'0220;CATEMB    ;Catégorie d'emballage                           ;168;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0230;TOPCNS    ;Indicateur si emballage consigné                ;169;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0240;INDECH    ;Indicateur bon d'échange (emballage)            ;170;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0250;EMBCAS    ;Emballage cassé associé                         ;171;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0260;CODPPR    ;Code du propriétaire                            ;174;14;14;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0270;ORDEMB    ;Numéro d'ordre de l'emballage                   ;188;4;4;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0280;PDBEMB    ;Poids de l'emballage simple                     ;192;4;4;2;N;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0290;TYPGST    ;Type de gestion d'emballage                     ;196;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0300;EMBRGP    ;Code emballage de regroupement                  ;197;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0310;GSTIMA    ;Gestion des immatriculations                    ;200;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0320;QTECDT    ;Quantité du conditionnement de l'EAP simple     ;201;3;3;0;N;DN;1;                                              ;N;                                              ;
GEEX0400  ;'0330;UNICDT    ;Unité de calcul pour EAP simple                 ;204;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0400  ;'9010;DISPO     ;Zone disponible                                 ;205;52;52;0;A;DI;1;                                              ;O;                                              ;
GEEX0410  ;'0000;          ;M04 : Duplication tables GL -> GEs : EMC        ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0410  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""04""                       ";O;                                              ;
GEEX0410  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0410  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""10""                       ";O;                                              ;
GEEX0410  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;Code traduisant l'action sur la table         ;O;                                              ;
GEEX0410  ;'0050;BIBSIT    ;Bibliothèque du Site                            ;7;10;10;0;A;DN;1;                                              ;N;                                              ;
GEEX0410  ;'0060;CODLOC    ;Code du lieu                                    ;17;8;8;0;A;DN;1;                                              ;N;                                              ;
GEEX0410  ;'0070;CATCLI    ;Catégorie de client (Ex: réseau)                ;25;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0410  ;'0080;CODEMB    ;Code de l'emballage de manutention              ;28;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0410  ;'0090;TYPEMB    ;Indication si emballage simple ou composé       ;31;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0410  ;'0100;LIBCAT    ;Libellé de la catégorie de clients              ;32;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0410  ;'0110;LIBEMB    ;Libellé de l'emballage                          ;62;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0410  ;'9010;DISPO     ;Zone disponible                                 ;92;165;165;0;A;DI;1;                                              ;O;                                              ;
GEEX0420  ;'0000;          ;M04 : Duplication tables GL -> GEs : EMF        ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0420  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""04""                       ";O;                                              ;
GEEX0420  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0420  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""20""                       ";O;                                              ;
GEEX0420  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;Code traduisant l'action sur la table         ;O;                                              ;
GEEX0420  ;'0050;BIBSIT    ;Bibliothèque du Site                            ;7;10;10;0;A;DN;1;                                              ;N;                                              ;
GEEX0420  ;'0060;CODLOC    ;Code du lieu                                    ;17;8;8;0;A;DN;1;                                              ;N;                                              ;
GEEX0420  ;'0070;CODFOU    ;Code du fournisseur                             ;25;14;14;0;A;DN;1;                                              ;O;                                              ;
GEEX0420  ;'0080;CODEMB    ;Code de l'emballage de manutention              ;39;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0420  ;'0090;TYPEMB    ;Indication si emballage simple ou composé       ;42;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0420  ;'0100;NOMFOU    ;Nom du fournisseur                              ;43;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0420  ;'0110;LIBEMB    ;Libellé de l'emballage                          ;73;30;30;0;A;DN;1;                                              ;O;                                              ;
GEEX0420  ;'9010;DISPO     ;Zone disponible                                 ;103;154;154;0;A;DI;1;                                              ;O;                                              ;
GEEX0430  ;'0000;          ;M04 : Duplication tables GL -> GEs : EMT        ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0430  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""04""                       ";O;                                              ;
GEEX0430  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0430  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""30""                       ";O;                                              ;
